recorded_at,wallet,wallet_label,coin,market_type,slug,side,size_usd,price,trade_timestamp,seconds_into_market,gap_at_time,gap_seconds_diff,both_sides_flag
2026-03-02T09:22:10.815071+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772443200,UP,2.808,0.54,1772443329,129,,779.0,True
2026-03-02T09:22:10.815071+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772443200,DOWN,9.84,0.41,1772443329,129,,779.0,True
2026-03-02T09:22:10.815071+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772443200,UP,6.2964,0.53,1772443329,129,,779.0,True
2026-03-02T09:22:10.815071+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772443200,UP,7.95,0.53,1772443329,129,,779.0,True
2026-03-02T09:22:10.815071+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772443200,UP,25.5,0.5,1772443329,129,,779.0,True
2026-03-02T09:22:10.815071+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772442900,UP,10.53,0.81,1772443327,427,,783.0,True
2026-03-02T09:22:10.815071+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772443200,UP,24.8969,0.49,1772443327,127,,777.0,True
2026-03-02T09:22:10.815071+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772443200,UP,10.83,0.57,1772443327,127,,777.0,True
2026-03-02T09:22:10.815071+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772442900,UP,16.1595,0.81,1772443327,427,,783.0,True
2026-03-02T09:22:10.815071+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,eth,15m,eth-updown-15m-1772442900,DOWN,0.880588,0.15000001703407462,1772443327,427,,,True
2026-03-02T09:22:10.815071+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772443200,DOWN,2.673333,0.400000029925193,1772443327,127,,777.0,True
2026-03-02T09:22:10.815071+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772443200,UP,4.8108,0.57,1772443327,127,,777.0,True
2026-03-02T09:22:10.815071+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772443200,DOWN,1.991877,0.39000007048629276,1772443327,127,,777.0,True
2026-03-02T09:22:10.815071+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772443200,DOWN,23.5982,0.47,1772443327,127,,777.0,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,15m,btc-updown-15m-1772442900,UP,367.36,0.82,1772443321,421,,777,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,15m,btc-updown-15m-1772442900,UP,362.88,0.81,1772443321,421,,777,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,15m,btc-updown-15m-1772442900,UP,42.4008,0.8,1772443321,421,,777,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,54.6329,0.5,1772443321,121,,771,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,54.6329,0.5,1772443321,121,,771,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,54.6329,0.5,1772443321,121,,771,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,54.6329,0.5,1772443321,121,,771,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,54.6329,0.5,1772443319,119,,769,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,55.5,0.5,1772443319,119,,769,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,55.5,0.5,1772443319,119,,769,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,54.6329,0.5,1772443311,111,,761,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,55.5,0.5,1772443311,111,,761,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,55.5,0.5,1772443311,111,,761,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,55.5,0.5,1772443311,111,,761,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,55.5,0.5,1772443307,107,,757,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,55.5,0.5,1772443307,107,,757,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,55.5,0.5,1772443307,107,,757,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,55.5,0.5,1772443307,107,,757,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,54.6329,0.5,1772443305,105,,755,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,54.6329,0.5,1772443305,105,,755,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,57.24,0.53,1772443303,103,,753,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,3.122448,0.5100000049000016,1772443303,103,,753,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,19.454522,0.5100000076023458,1772443303,103,,753,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,20.6128,0.52,1772443303,103,,753,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,55.5,0.5,1772443303,103,,753,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,1.59,0.53,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,4.5,0.45,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,2.25,0.45,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,4.5,0.45,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,5.2,0.52,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,3.25,0.52,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,4.379999,0.44999995890410394,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,2.25,0.45,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,14.149999,0.44999998886925746,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,3.6,0.45,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,2.649999,0.4499999745282937,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,5.2,0.52,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,0.6804,0.54,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,0.999999,0.4499997974998886,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,4.5,0.45,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,0.549,0.45,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,15m,btc-updown-15m-1772442900,UP,328.5,0.75,1772443301,401,,757,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,15m,btc-updown-15m-1772442900,UP,332.88,0.76,1772443301,401,,757,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,2.1276,0.54,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,1.173913,0.5400002392001149,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,2.347826,0.5400001150000288,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,UP,5.609999,0.44999997994652136,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,11.73913,0.540000015640001,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,29.908721,0.5400000036109869,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772443200,DOWN,11.9556,0.54,1772443301,101,,751,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,4.069999,0.5247651836394938,1772443335,135,,785,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,4.82,0.5,1772443335,135,,785,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,7.049999,0.609999968851061,1772443333,133,,783,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,8.28,0.6,1772443331,131,,781,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,4.579999,0.58,1772443331,131,,781,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,6.509999,0.5499999915514582,1772443329,129,,779,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,6.64,0.5,1772443329,129,,779,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,4.58,0.5,1772443329,129,,779,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,7.639999,0.5199999918324598,1772443329,129,,779,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,5.85,0.5,1772443329,129,,779,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,7.719999,0.5699999955699476,1772443327,127,,777,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,5.949999,0.6,1772443327,127,,777,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,9.77,0.5,1772443327,127,,777,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,4.009999,0.599999970074807,1772443327,127,,777,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,5.829999,0.6099999623327574,1772443327,127,,777,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,4.729999,0.5999999746300169,1772443327,127,,777,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,11.459999,0.5699999830890042,1772443327,127,,777,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,4.789999,0.5999999749478038,1772443327,127,,777,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,4.46,0.5,1772443325,125,,775,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,4.069999,0.5999999705159648,1772443325,125,,775,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,4.869999,0.5299999629979416,1772443325,125,,775,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,8.15,0.5,1772443325,125,,775,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,6.63,0.5,1772443325,125,,775,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,3.669999,0.6,1772443325,125,,775,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,7.68,0.6,1772443325,125,,775,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,5.6,0.5,1772443325,125,,775,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,4.58,0.5,1772443323,123,,773,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,11.46,0.5,1772443323,123,,773,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,4.64,0.5,1772443323,123,,773,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,5.54,0.5,1772443323,123,,773,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,3.62,0.5,1772443323,123,,773,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,3.7,0.5,1772443323,123,,773,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,24.62,0.5,1772443323,123,,773,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,7.71,0.5,1772443323,123,,773,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,5.15,0.5,1772443323,123,,773,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,4.63,0.5,1772443323,123,,773,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,5.87,0.5,1772443323,123,,773,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,5.33,0.5,1772443321,121,,771,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,11.31,0.5,1772443321,121,,771,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,5.75,0.5,1772443321,121,,771,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,24.48,0.5,1772443321,121,,771,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,4.6,0.5,1772443321,121,,771,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,3.91,0.5,1772443321,121,,771,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,3.69,0.5,1772443321,121,,771,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,3.64,0.5,1772443321,121,,771,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,7.09,0.5,1772443321,121,,771,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,5.39,0.5,1772443321,121,,771,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,5.62,0.5,1772443319,119,,769,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,20.87,0.5,1772443319,119,,769,True
2026-03-02T09:22:10.815071+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772443200,UP,7.37,0.5,1772443319,119,,769,True
2026-03-02T09:22:10.815071+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772443200,UP,48.8,0.61,1772443337,137,,787,True
2026-03-02T09:22:10.815071+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772443200,UP,0.618,0.6,1772443337,137,,787,True
2026-03-02T09:22:10.815071+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772443200,UP,48.8,0.61,1772443335,135,,785,True
2026-03-02T09:22:10.815071+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772443200,DOWN,2.04,0.34,1772443333,133,,783,True
2026-03-02T09:22:10.815071+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772443200,UP,48.0773,0.60096625,1772443331,131,,781,True
2026-03-02T09:22:10.815071+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772443200,UP,3.738,0.6,1772443331,131,,781,True
2026-03-02T09:22:10.815071+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772443200,UP,48.0,0.6,1772443331,131,,781,True
2026-03-02T09:22:10.815071+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772443200,UP,13.644,0.6,1772443331,131,,781,True
2026-03-02T09:22:10.815071+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772443200,UP,0.9628,0.58,1772443331,131,,781,True
2026-03-02T09:22:10.815071+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772443200,UP,16.2722,0.59,1772443331,131,,781,True
2026-03-02T09:22:10.815071+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772443200,UP,11.6,0.58,1772443331,131,,781,True
2026-03-02T09:22:10.815071+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772443200,UP,30.0,0.6,1772443331,131,,781,True
2026-03-02T09:22:10.815071+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772443200,UP,0.0348,0.58,1772443331,131,,781,True
2026-03-02T09:22:10.815071+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772443200,UP,8.8146,0.59,1772443331,131,,781,True
2026-03-02T09:22:10.815071+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772443200,UP,5.9,0.59,1772443331,131,,781,True
2026-03-02T09:22:10.815071+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772443200,UP,8.26,0.59,1772443331,131,,781,True
2026-03-02T09:22:10.815071+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772443200,UP,6.4133,0.59,1772443331,131,,781,True
2026-03-02T09:22:10.815071+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772443200,UP,1.539756,0.5900002107477522,1772443331,131,,781,True
2026-03-02T09:22:10.815071+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772443200,UP,1.380952,0.5800001764001023,1772443331,131,,781,True
2026-03-02T09:22:10.815071+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772443200,DOWN,3.333751,0.34,1772443329,129,,779,True
2026-03-02T09:22:10.815071+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772443200,DOWN,1.030303,0.3400001056000359,1772443329,129,,779,True
2026-03-02T09:22:10.815071+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772443200,UP,11.25,0.75,1772443341,141,,793,True
2026-03-02T09:22:10.815071+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772443200,DOWN,0.48,0.24,1772443341,141,,793,True
2026-03-02T09:22:10.815071+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772443200,UP,10.5,0.7,1772443339,139,,791,True
