recorded_at,wallet,wallet_label,coin,market_type,slug,side,size_usd,price,trade_timestamp,gap_at_time,gap_seconds_diff,both_sides_flag
2026-03-01T15:52:29.585915+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,5m,btc-updown-5m-1772380200,UP,115.35,0.8,1772380323,,,False
2026-03-01T15:52:29.585915+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,5m,btc-updown-5m-1772380200,UP,29.77,0.790058584290387,1772380323,,,False
2026-03-01T15:52:29.585915+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,5m,btc-updown-5m-1772380200,DOWN,1.79,0.2,1772380321,,,True
2026-03-01T15:52:29.585915+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,5m,btc-updown-5m-1772380200,UP,60.919998,0.829999999455023,1772380321,,,True
2026-03-01T15:52:29.585915+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,5m,btc-updown-5m-1772380200,DOWN,8.58,0.19324324324324324,1772380321,,,True
2026-03-01T15:52:29.585915+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,5m,btc-updown-5m-1772380200,DOWN,5.699999,0.25999997719298046,1772380321,,,True
2026-03-01T15:52:29.585915+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,5m,btc-updown-5m-1772380200,UP,35.819996,0.8199999990843103,1772380321,,,True
2026-03-01T15:52:29.585915+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,5m,btc-updown-5m-1772380200,UP,57.769996,0.8264022800979787,1772380321,,,True
2026-03-01T15:52:29.585915+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,5m,btc-updown-5m-1772380200,DOWN,3.569999,0.259999950476186,1772380321,,,True
2026-03-01T15:52:29.585915+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,5m,btc-updown-5m-1772380200,DOWN,2.439999,0.25999993180326864,1772380321,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772380200,DOWN,22.219997,0.769999998960396,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772380200,DOWN,6.0756,0.83,1772380337,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772380200,UP,32.709997,0.8145217107407783,1772380323,,,False
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772380200,UP,21.629997,0.8224296872899843,1772380323,,,False
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772380200,DOWN,19.1,0.2411859783816547,1772380323,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772380200,DOWN,1.959999,0.23999992653059726,1772380323,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772380200,DOWN,7.819999,0.23999997913043392,1772380323,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772380200,UP,7.759997,0.8199999978865972,1772380321,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772380200,UP,34.81,0.8,1772380321,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772380200,UP,65.219999,0.8076693743817945,1772380321,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772380200,DOWN,5.949999,0.21999997559663725,1772380321,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772380200,DOWN,3.429999,0.22999995574343585,1772380321,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772380200,DOWN,3.899999,0.26999995776922653,1772380321,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772380200,DOWN,6.259999,0.2199999761022352,1772380321,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772380200,DOWN,15.449999,0.25861747374768834,1772380321,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772380200,DOWN,7.759999,0.2799999812371122,1772380319,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772380200,DOWN,3.419999,0.2799999574268946,1772380319,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772380200,DOWN,1.979999,0.28999990479796295,1772380319,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772380200,DOWN,5.089999,0.2799999669941035,1772380317,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772380200,UP,3.939999,0.5599999602030384,1772380317,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772380200,UP,0.2491,0.47,1772380315,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772380200,UP,6.799999,0.46999996682352685,1772380315,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772380200,UP,9.6,0.48,1772380315,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772380200,UP,2.4,0.4,1772380313,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772380200,DOWN,3.4,0.68,1772380313,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772380200,DOWN,23.879999,0.5520153473218066,1772380313,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772380200,DOWN,10.499999,0.46727696901521726,1772380311,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772380200,DOWN,5.4795,0.5810710498409332,1772380311,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772380200,DOWN,11.43,0.3175,1772380311,,,True
2026-03-01T15:52:29.585915+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772380200,DOWN,7.8,0.65,1772380311,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,44.4,0.74,1772380353,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,45.0,0.75,1772380353,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,32.805,0.75,1772380353,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,7.8,0.78,1772380351,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,5.46,0.78,1772380351,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,3.1955,0.77,1772380351,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,3.230618,0.780000178665547,1772380351,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,19.0,0.76,1772380351,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,45.6,0.76,1772380351,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,4.62,0.77,1772380351,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,21.84,0.78,1772380351,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,3.95,0.79,1772380351,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,8.463,0.78,1772380351,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,23.1,0.77,1772380351,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,4.138095,0.7900001412727606,1772380351,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,8.3545,0.77,1772380351,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,6.93,0.77,1772380351,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,31.0312,0.79,1772380351,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,8.2792,0.79,1772380351,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,26.6,0.76,1772380347,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,12.195,0.75,1772380347,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,41.9449,0.6990816666666667,1772380345,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,42.6,0.71,1772380345,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,40.8,0.68,1772380345,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,UP,42.6,0.71,1772380345,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,1.5264,0.32,1772380343,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,1.92,0.32,1772380343,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,0.0918,0.34,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,20.0865,0.35,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,8.96,0.32,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,0.0704,0.32,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,8.5,0.34,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,0.497462,0.33000013267350375,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,0.204,0.34,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,1.122,0.33,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,3.96,0.33,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,0.6766,0.34,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,0.0064,0.32,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,3.8181,0.33,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,0.1088,0.32,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,6.4,0.32,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,2.04,0.34,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,0.0736,0.32,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,9.24,0.33,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,0.7276,0.34,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,1.1616,0.33,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,0.0448,0.32,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,0.056,0.35,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,0.0384,0.32,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772380200,DOWN,0.0512,0.32,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,DOWN,9.23,0.71,1772380347,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,DOWN,4.2978,0.78,1772380345,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,DOWN,5.839198,0.7799999251952138,1772380345,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,DOWN,9.75,0.75,1772380345,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,DOWN,9.88,0.76,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,DOWN,10.01,0.77,1772380341,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,UP,0.615882,0.15,1772380337,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,UP,1.7598,0.14,1772380337,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,UP,0.059988,0.14000023338039838,1772380337,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,UP,1.285835,0.15000000583278592,1772380337,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,UP,0.0465,0.15,1772380337,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,sol,5m,sol-updown-5m-1772380200,DOWN,10.65,0.71,1772380335,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,UP,2.47,0.19,1772380335,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,UP,2.6,0.2,1772380335,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,DOWN,10.27,0.79,1772380335,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,UP,2.34,0.18,1772380335,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,UP,2.21,0.17,1772380335,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,DOWN,1.5224,0.44,1772380323,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,DOWN,1.1844,0.42,1772380319,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,DOWN,0.666666,0.4,1772380319,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,DOWN,5.59,0.43,1772380317,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,DOWN,4.470714,0.44000002755712125,1772380317,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,DOWN,1.2452,0.44,1772380317,,,True
2026-03-01T15:52:29.585915+00:00,0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,eth,5m,eth-updown-5m-1772380200,DOWN,2.744482,0.42000006121374617,1772380317,,,True
2026-03-01T15:53:10.342900+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,btc,15m,btc-updown-15m-1772379900,DOWN,268.474615,0.480000000500606,1772380377,,,True
2026-03-01T15:53:10.342900+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,sol,15m,sol-updown-15m-1772379900,DOWN,0.0957,0.87,1772380373,,,False
2026-03-01T15:53:10.342900+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,sol,15m,sol-updown-15m-1772379900,DOWN,16.3064,0.88,1772380367,,,False
2026-03-01T15:53:10.342900+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,sol,15m,sol-updown-15m-1772379900,DOWN,14.619994,0.8568936093469665,1772380365,,,False
2026-03-01T15:53:10.342900+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,btc,15m,btc-updown-15m-1772379900,DOWN,8.05,0.5366666666666666,1772380365,,,True
2026-03-01T15:53:10.342900+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,btc,15m,btc-updown-15m-1772379900,DOWN,34.3,0.49,1772380359,,,True
2026-03-01T15:53:10.342900+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,btc,15m,btc-updown-15m-1772379900,UP,54.72,0.57,1772380349,,,True
2026-03-01T15:53:10.342900+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,btc,15m,btc-updown-15m-1772379900,UP,54.72,0.57,1772380349,,,True
2026-03-01T15:53:10.342900+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,btc,15m,btc-updown-15m-1772379900,UP,2.85,0.57,1772380349,,,True
2026-03-01T15:53:10.342900+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,btc,15m,btc-updown-15m-1772379900,UP,11.4,0.57,1772380349,,,True
2026-03-01T15:53:10.342900+00:00,0x1d0034134e339a309700ff2d34e99fa2d48b0313,0x1d0034134e,sol,15m,sol-updown-15m-1772379900,DOWN,85.68,0.84,1772380343,,,False
2026-03-01T15:53:10.342900+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772379900,DOWN,2.65,0.53,1772380391,,,True
2026-03-01T15:53:10.342900+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772380200,DOWN,15.3,0.3,1772380389,,,True
2026-03-01T15:53:10.342900+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772380200,DOWN,5.031,0.3,1772380387,,,True
2026-03-01T15:53:10.342900+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772380200,DOWN,2.4,0.3,1772380387,,,True
2026-03-01T15:53:10.342900+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772380200,DOWN,3.861,0.3,1772380387,,,True
2026-03-01T15:53:10.342900+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772380200,UP,0.7952,0.71,1772380385,,,True
2026-03-01T15:53:10.342900+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772380200,DOWN,1.503999,0.2999998803191171,1772380385,,,True
2026-03-01T15:53:10.342900+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772380200,DOWN,1.099999,0.2699998257272268,1772380385,,,True
2026-03-01T15:53:10.342900+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772380200,DOWN,2.499999,0.2999999279999885,1772380385,,,True
2026-03-01T15:53:10.342900+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772380200,UP,22.72,0.71,1772380385,,,True
2026-03-01T15:53:10.342900+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772380200,UP,12.6948,0.71,1772380385,,,True
2026-03-01T15:53:10.342900+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,15m,btc-updown-15m-1772379900,DOWN,2.4,0.48,1772380385,,,True
2026-03-01T15:53:10.342900+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,eth,15m,eth-updown-15m-1772379900,UP,3.310333,0.1,1772380383,,,False
2026-03-01T15:53:10.342900+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,eth,15m,eth-updown-15m-1772379900,UP,9.667,0.1,1772380373,,,False
